filename,caption
van (437).png,"Under the lamps in a grayscale night setting, a white-toned van sits parked with its rear lights on, and a white BMW is stationary next to it."
m7_ppe (427).jpg,"From a tilted angle, a man in a white hard hat and yellow safety vest adjusts his vest in a showroom."
m10_ppe (65).jpg,"An adult man, dressed in a white suit, black safety harness, and orange helmet, stands on a wind turbine at daytime, gazing over a vast forested landscape."
fallen_person (201).jpg,"A person in a white shirt and black pants is lying on the floor of a train car next to a red seat, with a black bag beside them and an open door visible."
airplane (62).jpg,"A large white airplane, with '747' written in white on its blue and light-blue painted tail and 'BOEING' written on its nose, sits on a runway marked with the number 12, surrounded by an arid, desert landscape."
m3_ppe (354).jpg,Two warehouse employees in orange vests discuss work using a clipboard and scanner.
truck (491).jpg,"A white box truck is driving in heavy urban traffic on an elevated roadway, surrounded by cars, other trucks, and tall buildings under daylight conditions."
limousine (267).jpg,"A black Lincoln MKT stretch limousine is parked on a grassy area in front of a white wall bearing the text ""ORLANDO INTERNATIONAL AIRPORT"" during the daytime ."
train (73).jpg,"During overcast daytime, a large green electric train sits on the tracks with nobody visible."
convertible (248).jpg,"A compact white convertible with its soft-top roof folded back in deep red fabric, parked in front of a large red metal shutter, showing off its clean lines and stylish wheels."
m3_ppe (150).jpg,A worker in a blue helmet and safety vest holds a walkie-talkie near wind turbines.
dog (202).jpg,A man is playing with his dogs in a dog park.
quad (81).jpg,"A couple wearing helmets drives a red all-terrain vehicle through a shallow stream towards a gravel bank lined with green trees, creating a splash of water during the daytime."
m1_ppe (101).jpg,A worker wearing a black safety helmet and a blue safety suit is wearing a harness and taking pictures of the front and the back.
jeep (164).jpg,"A deep blue jeep with white roof  number plate N 1522 MZ stops dusty ground, a red jeep with white roof stops near by blue jeep, many Jeeps are park behind, and people walk between Jeeps., steep mountains background during the daytime."
concrete_truck (393).jpg,A white and grey Man truck with a cement mixer on the back.
limousine (257).jpg,A large black Hummer stretch limousine is parked in front of a modern beige building with dark windows during the daytime .
license_plate (341).jpg,"A gray Renault Samsung sedan is parked on a rainy street in front of storefronts, displaying a white license plate reading 67소 9078."
quad (294).jpg,"A helmeted adult male drives a dark brown All-Terrain Vehicle through a large mud puddle in a forest, splashing muddy water during the daytime."
m7_ppe (83).jpg,A person in a white graphic t-shirt smiles and looks down while wearing a clear face shield.
fallen_person (134).jpg,"A person in a black shirt and blue jeans lies sprawled on the wooden floor at the bottom of a staircase, appearing to have fallen, with legs up the steps and a white bowl beside them."
recycling_truck (428).jpg,"A garbage truck is parked on the street, with its back open and ready to collect trash."
m11_ppe (28).jpg,"Adult men wear yellow earplugs, transparent protective glasses, grey shirts and black suspenders, leaning sideways during the day and working on wooden pieces indoors."
m5_ppe (311).jpg,"A man in his 20s or 30s, wearing a black short-sleeved shirt, a yellow earmuffs, and yellow face protection gear, is looking to the side in the daytime."
walking_person (487).png,Adult men wearing turquoise jerseys and black shorts stand on a soccer field during the day.
suitcase (346).jpg,"In broad daylight, the indoor airport security checkpoint is empty and the lights are on."
rickshaw (285).jpg,An adult male drives a black and red cycle-rickshaw carrying an adult female passenger past an old building with columns during the daytime.
car (378).png,"A man with a backpack is walking toward the crosswalk, illuminated by the warm glow of the lamps."
m1_ppe (116).jpg,A worker wearing a yellow safety helmet and yellow safety suit is working on the construction by checking the construction status.
crane_truck (315).jpg,A yellow Dongfeng truck equipped with a red crane arm stands parked on a dirt surface near palm trees during the daytime.
pickup_truck (99).jpg,A white two-seater pickup truck with a dark gray bumper stands facing to the left in a covered parking lot.
m7_ppe (288).jpg,"A man with a beard, wearing a plaid shirt and a face shield, stands in profile in a workshop."
sitting_person (500).jpg,A man and a woman enjoy a meal and wine on a balcony overlooking a scenic landscape.
car (409).png,"At night, a white sedan passes by a bronze hatchback in front of a yellow school minibus stopped at the intersection."
stealing_person (198).jpg,Two masked burglars in dark clothing steal a television from a modern white entertainment center.
ship (6).jpg,"Four white cabin cruisers float side by side on calm water under a soft sky with faint clouds, their bows tied forward as they rest peacefully in the harbor with reflections lightly rippling below them."
m4_ppe (291).jpg,An adult male is wearing a clear face shield.
sports_car (151).jpg,"A red Chevrolet Corvette coupe sits on an open-air parking deck at night, overlooking a brightly lit city skyline that includes distinctive twin towers."
m8_ppe (63).jpg,"A child wearing a clear face shield looks to the side indoors, time unknown."
m11_ppe (394).jpg,"During the day, an adult male wearing a white helmet, a blue mask, gray gloves, a red and yellow safety vest over a blue shirt, an orange life jacket, light gray pants, and black shoes stands facing forward with both arms extended outward."
fighting_person (382).jpg,"During the daytime, an adult man wearing a blue hat, blue top, and blue shorts kicks the arm of another adult man wearing a black short-sleeve top and black shorts while standing during a fight. "
m9_ppe (212).jpg,"A person wearing white shoe covers, white gloves, a white mask, safety goggles, and a white full-body protective suit is standing."
m4_ppe (406).jpg,A man is teaching a child how to shoot a gun while wearing safety glasses and black earmuffs.
cat (307).jpg,An orange cat is lying on red fabric and looking up.
walking_person (13).png,"An adult woman in a warm, quilted dark winter jacket and loose-fitting dark trousers walks across a dimly lit residential street past a pile of recyclables and a white car parked next to a brick building at night."
bird (473).jpg,A brown sparrow stands on a tree branch in a tree during the daytime.
suitcase (395).jpg,A large brown briefcase.
jeep (472).jpg,"A black jeep Toyota's with white roof umber plate N 1765 TX stops dusty ground in the daytime,  a store in the behind, steep mountains back ground."
fallen_person (419).jpg,"On a sunny training field, a soccer player lies on the ground, surrounded by concerned teammates bending over him."
pickup_truck (146).jpg,"A gray pickup truck stands facing the rear on a wide road, with a white and orange spotted dog on the right side of the road."
holdingGun_person (207).jpg,"An adult man wearing a black long-sleeved T-shirt, black pants, black shoes and glasses walking indoors with a gun."
walking_person (267).png,A man wearing a black t-shirt and black pants stands near a bollard and a person on a mobility scooter waits on the sidewalk.
m1_ppe (259).jpg,A worker wearing a yellow safety helmet and gray work suit is taking a picture with glasses and harnesses on.
uv (116).jpg,A man drives a white golf cart carrying a black golf bag across a grassy golf course on a clear day.
m5_ppe (104).jpg,A person wearing green gloves and a black full-body protective suit is holding a fire extinguisher and putting out a fire.
recycling_truck (319).jpg,"A trash truck is parked on a dirt road, with a man standing next to it."
bus (237).jpg,A teal 'GREEN LINE' Scania 'FIRST CLASS' bus with a large white lion graphic on its side is parked with its luggage bay doors open.
road_roller (286).jpg,"A like-new orange and grey Hamm tandem vibratory road roller with dual smooth drums, designed for compacting asphalt surfaces, is working on a residential street during the day, as two adult males in work clothes tend to the paving machine nearby."
helicopter (390).jpg,"A medium-sized helicopter with a blue front, white center, and sky-blue rear, with a four-blade propeller and four-blade tail rotor, is flying with its wheels folded over an island surrounded by the sea."
car (253).png,"At night, a white SUV is driving along a dimly lit city road at night, its red taillights glowing brightly against the dark pavement."
fighting_person (412).jpg,A child boy kneels on the ground and pins the body of another child boy who lies on the floor as they fight. 
suv (426).jpg,A black Mercedes-Benz E300 sedan  is parked on the street on a clear daytime.
fuel_truck (470).jpg,A white semi-truck is driving a silver tanker trailer that features a prominent black skull and crossbones 'DANGER' warning on a highway under a clear blue sky during the daytime.
convertible (61).jpg,"This is a Spyker C8 Laviolette GT2R — a rare Dutch race car that blends art and engineering, roaring down the track with aviation soul and handcrafted fury."
fuel_truck (111).jpg,A male soldier in a camouflage uniform is standing guard with a rifle in front of a white 'CARFUEL' semi-truck with a silver tanker during the daytime.
crane_truck (283).jpg,A blue Dothanh truck featuring a red Unic crane arm stands parked on a paved surface during the daytime.
forklift (284).jpg,"Multiple adult males work in a spacious warehouse during the daytime, where one operates a red stand-up forklift, another guides a yellow electric pallet truck, and others walk among similar industrial equipment. "
m10_ppe (352).jpg,"A black and red safety boot with an untied lace rests on a light gray table, surrounded by a white hard hat, white work gloves, and a face mask, all clearly visible in daytime."
fallen_person (458).jpg,"A softball player in a dark uniform slides headfirst into a base on a dirt field, while another player in a white uniform stands over her."
airplane (279).jpg,"A white Ocean Airlines aircraft, featuring a light blue nose cone, blue ""ocean airlines"" text with a wave logo on its fuselage, the registration ""I-OCEU"" on its rear, and a large blue wave logo with ""EU"" on its tail fin, descends with its landing gear fully extended against a pale blue sky with light clouds."
ship (406).jpeg,"The white cruise ship Carnival Sunshine featuring a red funnel, long rows of balconies, and orange lifeboats rests at a tropical port framed by palm trees and turquoise water."
m3_ppe (353).jpg,A worker in a yellow vest and helmet checks data on a tablet near wind turbines.
bus (43).jpg,A black 'HANIF' coach bus with gold and orange graphics is parked on the grass next to a white and blue 'NABIL' coach bus during the daytime.
walking_person (396).jpg,"A man wearing a blue t-shirt and black shorts stands near a large, colorful playground structure, while a children play in the background."
pickup_truck (476).jpg,"On a long downhill road with an overall brown tone, vehicles such as a black pickup truck, a white SUV, and a gray sedan are parked on both sides amidst rows of trees and houses, while dense low buildings are visible in the distance under a white, cloud-filled sky."
cat (317).jpg,A grey short-haired cat is drinking from an automatic water fountain with a green top placed on a wooden floor.
bird (262).jpg,"A gray pigeon walks to the right on the right side in the shade below a building during the daytime, and another one walks to the right on the left side."
sitting_person (385).jpg,"Several people work in an office with desks, computers, and overhead lighting, while one person rests their head on their desk."
van (190).jpg,"A white Toyota van with a black license plate reading “W 7852Q” is driving toward a pillar with a protective guard, while a black sedan is passing in the opposite lane."
pickup_truck (423).jpg,"Seen in a slightly wide-angle shot, a white pickup truck shows its large front-left profile inside a building with beige and black striped tile floors and blue balloons, backed by a window reading ""BROCHURES"" in blue and another white pickup truck in the left distance."
jeep (480).jpg,"A bright red jeep with white roof stops dusty ground in the daytime,  a yellow jeep with white roof and number plate stops next to red Jeep, other off-road vehicles parks side by side in the back, steep mountain background during the daytime."
license_plate (358).jpg,"A silver Hyundai hatchback is parked beside a building during daytime, displaying a white license plate with 29다 3211, with bicycles and pipes visible near the wall."
m4_ppe (195).jpg,A group of men are sitting while wearing yellow helmets and blue coveralls.
truck (350).jpg,"A large white truck covered with a dark waterproof tarp is parked in an open area during daytime, with another identical truck positioned behind it."
dog (253).jpg,A person who wears a pink jacket and sunglasses holds a black dog.
airplane (471).jpg,"A wide-body passenger airplane, bearing the red, green, and black Emirates tail livery and the English and Arabic text ""Emirates"" on its fuselage, sits on an airfield surrounded by tall, dry grass and low shrubs under a muted blue sky."
suv (209).jpg,"A white SUV is parked on a street during the daytime, with a blue truck and several other cars visible."
m4_ppe (157).jpg,An adult male is wearing safety glasses and a safety harness.
m11_ppe (375).jpg,"At sunset, an adult is standing upright wearing a white safety helmet, a fluorescent vest, a blue mask, an orange life jacket, and white gloves."
m6_ppe (217).jpg,"A young woman wearing a red safety helmet, orange work clothes, and a gray mask looks to the side."
dog (353).jpg,A boy is walking his dog across the street.
suv (177).jpg,A white Kia truck with a dark cargo cover is parked on a street alongside other vehicles during the daytime.
fire_truck (500).jpg,Two MAN fire trucks stand in a row in front of an apartment building on a cloudy day in daylight while an adult man wearing firefighting gear operates equipment at the rear of one truck.
m8_ppe (173).jpg,"A young man adjusts a red safety harness indoors near a poster of a hi-vis green jacket, time unknown."
bicycle (405).png,A street with a yellow line and a brick wall with a sign on it.
sports_car (394).jpg,A blue Jensen Interceptor coupe drives along a rural road with trees blurred in the background during the daytime as a man steers.
police_car (217).jpg,A police car is driving down a street with a red and yellow striped crosswalk. 
crane_truck (445).jpg,Two white heavy-duty trucks equipped with red cranes and white flatbeds are parked inside a large warehouse facility.
m8_ppe (132).jpg,"An adult male wears a yellow reflective vest standing for photos, time unknown."
m2_ppe (89).jpg,Two men wearing white helmets and orange vests are shaking hands near  equipment in daytime.
pickup_truck (258).jpg,"A black pickup truck faces away on the left side of a wide road, where the lane lines are faint and streetlight poles and small side paths are visible on both sides."
train (137).jpg,A green-and-yellow electric train waits on the tracks with no people visible during daylight.
forklift (194).jpg,An adult male operates a red and black Toyota forklift in a warehouse during the daytime. 
m6_ppe (224).jpg,A man wearing a gray mask looks straight ahead from the side.
m6_ppe (336).jpg,"A man wearing a white safety helmet, blue goggles, a white mask and gloves, and blue work clothes stands at a work site with both hands raised towards his chest."
m11_ppe (131).jpg,"An adult man has white gloves, a yellow hard hat, an orange safety vest, black jeans and a red earmuff around his neck as he stands confidently with his arms crossed in a bright indoors."
fire (245).png,A large fire rages with dense smoke billowing into the sky during the daytime.
crane_truck (338).jpg,A white and blue Truck equipped with a red crane arm stands parked on the street during the daytime.
limousine (164).jpg,A white stretch limousine with a burned and blackened front end is parked on a suburban street with an emergency vehicle visible in the background during the daytime .
bicycle (352).jpg,A man riding a yellow bike on a dirt path with a rock in the foreground and two other people riding bikes behind him.
pickpocketing_person (279).jpg,"Two people are outside in daytime, one in denim and the other reaching into the bag."
taxi (16).jpg,A yellow-and-white taxi stops on the roadside during daytime under slightly cloudy weather with no visible brand or license plate.
fire (432).png,"A large fire engulfs a forest with intense flames and smoke, illuminating the scene with a bright yellow-orange glow that suggests daytime."
pickpocketing_person (278).jpg,A dark-sleeved person takes something from a denim jacket backpack during daytime outdoors.
tractor (371).jpg,"A red Mahindra Arjun tractor, driven by a person, moves through shallow water, while a smaller red and white Swaraj tractor with a front bumper stands nearby in the same watery terrain."
sports_car (258).jpg,"A mud-splattered white and green Vauxhall racing hatchback navigates a track, flanked by green grassy hills, under a daytime sky."
train (261).jpg,A long passenger train led by a maroon and cream engine with green cars passes with no people visible in daytime.
dog (381).jpg,A woman and her dog are in the snow.
pickup_truck (167).jpg,"A wine-colored pickup truck faces away on a wide, tinted road that features a yellow line."
taxi (437).jpg,A gray Hyundai sedan taxi stops on the road with license plate 49바 4419 under a clear daytime sky.
m11_ppe (69).jpg,"An adult male wears dark green earmuffs, a red and blue plaid shirt, and beige pants while aiming a shotgun at a shooting range outdoors on a grassy field in clear daytime weather. "
pickup_truck (422).jpg,"On a night road lined with buildings featuring colorful neon signs, a red pickup truck with its headlights on faces forward on a crosswalk in the foreground, while the distance is filled with cars and lights, backed by taller buildings rising behind the immediate structures."
forklift (470).jpg,"A yellow and black forklift is parked in a warehouse aisle during the daytime, situated between two red and white cones, with tall storage racks filled with various goods on the right. "
suitcase (201).jpg,A small intact suitcase is placed in front of a rail.
tractor (140).jpg,"A distressed white and red Eicher tractor is stuck in thick mud, with other tractors and a yellow excavator visible in the background under a cloudy sky."
pickup_truck (70).jpg,"A silver pickup truck with a white license plate is parked facing to the right in front of a black door with a silver frame, with a gray floor and a white wall behind it."
ambulance (496).jpg,A medium ambulance van shows plate 9981269; no people are visible.
fighting_person (4).jpg,"Indoors, an adult man in a white striped shirt and another in a blue short-sleeved shirt are fighting as the man in the white shirt holds the one in the white striped shirt, while a man in a yellow striped shirt holds the one in the blue shirt."
rickshaw (54).jpg,A colorful blue and red tuk-tuk taxi with blue lights underneath sits on an asphalt lot in front of a stunning gold and blue temple at dusk.
ambulance (444).jpg,A medium Hyundai ambulance van shows plate 9981243; no people are visible.
van (154).jpg,"Inside a white van with a black license plate reading “BCJ 4581,” a man wearing a white T-shirt is driving while a passenger in a blue shirt sits beside him, and the van is approaching the “M04” tollgate. "
quad (76).jpg,"A man wearing a helmet and a blue shirt and a smiling woman drive a red all-terrain vehicle through a shallow stream, creating a massive splash of water against a backdrop of a dense green forest during the daytime."
airplane (371).jpg,"A large white China Cargo freighter, displaying ""CHINA CARGO"" and red Chinese characters on its fuselage, stands on a wide gray tarmac with its engines visible and a red and blue stripe running beneath the windows under a clear, pale blue sky."
fire (14).png,A large wildfire rages through a dense forest under a hazy daytime sky.
m10_ppe (39).jpg,"A row of adult individuals stands outdoors in daylight, each wearing an orange and yellow high-visibility vest and a red hard hat."
tractor (394).jpg,"A red Swaraj 855 FE tractor with white wheels is driving through shallow water, creating splashes as its large tires churn the muddy ground."
truck (173).jpg,A white Hino truck with its large side doors lifted upward remains parked in a spacious service facility lot under bright daytime lighting.
rickshaw (354).jpg,"Multiple light-toned auto-rickshaws, one displaying the license plate KAOS C685, are parked in a long line along a grassy verge next to a road during the daytime."
convertible (209).jpg,"A deep green convertible cruises down a coastal road under bright daylight, its sleek body reflecting the sunlight as the driver sits in an open cabin with light-colored seats and mountains rising in the distance."
m4_ppe (278).jpg,A woman is wearing a white mask.
limousine (122).jpg,"A black armored Cadillac limousine with American flags is parked on a city street in front of a large, stone hotel building during the daytime ."
police_car (148).jpg,"A white police car with a license plate that reads '10라 3408' is parked on the side of the road, with a truck behind it."
fighting_person (296).jpg,Children wearing white tops and black pants stand facing each other while extending their arms toward each other’s faces during a fight.
m2_ppe (26).jpg,"Four helmeted workers are talking at the construction site, centering on a worker wearing a yellow helmet."
walking_person (433).png,"A man in a dark jacket walks up a narrow, sloping street at night, while two others stand further back near a brick wall."
m1_ppe (314).jpg,A fat worker in a harness turns around in front of a white sofa and looks at it.
m3_ppe (139).jpg,Two workers in helmets and vests raise their fists in front of construction equipment.
stealing_person (278).jpg,A person wearing a blue hoodie and jeans spray paints a colorful graffiti mural onto a brick wall.
pickpocketing_person (221).jpg,"Two adults - one in a white blouse and dark skirt holding a drink, the other in a green jacket and jeans sitting nearby - are in a sunlit bar during the afternoon."
motorbike (217).jpg,An adult female wearing a pink helmet and another adult female wearing a blue helmet sit together on a white motorbike in front of a building during the daytime.
m2_ppe (93).jpg,Adults are handing out yellow helmets to people wearing orange vests at outdoor construction sites.
forklift (135).jpg,A yellow Lundby Maskin wheel loader sits parked during the daytime. 
holdingGun_person (13).jpg,"During the daytime, a bearded man wearing military clothing and silver-framed sunglasses holds a gun and speaks while standing."
m2_ppe (129).jpg,"A man in a red helmet speaking into a microphone at an event, with other helmeted workers seated behind him."
uv (223).jpg,A smiling older couple rides in a golf cart with the man wearing a cap and the woman holding a white glove.
rv (120).jpg,A young woman with curly dark hair examines the engine of a beige van with its hood open during the daytime. 
train (231).jpg,Two silver-and-black metro trains with purple accents sit in a depot while a person walks between them in daytime.
truck (196).jpg,A large dump truck is driving along a narrow rural road kicking up a thick cloud of dust as a sedan traveling in the opposite direction appears in the right lane with trees and vegetation lining both sides.
forklift (342).jpg,An adult operates a yellow forklift in a daytime warehouse aisle filled with tall stacks of boxes. 
quad (426).jpg,"A blue utility ATV with metal racks and components sits indoors on a concrete floor in a dimly lit shed, surrounded by miscellaneous tools and wooden wall studs."
dog (377).jpg,A child is playing with a dog in a living room.
train (493).jpg,A passenger train with blue and purple engine and white cars is at platform while a few people wait nearby in daytime.
taxi (295).jpg,"Gray and black sedan taxis stop on the road with no visible license plates or brands, and the weather is cloudy during the day."
motorbike (125).jpg,"A person wearing a colorful helmet rides an orange motorbike in a sandy, desert-like area."
tractor (460).jpg,"A bright yellow tractor with a large brush attachment clears heavy snow from a city street during a snowstorm, with a statue and historic buildings visible in the background."
cat (283).jpg,A gray kitten rests in a person’s arms and looks forward.
m8_ppe (186).jpg,"A man with a red safety belt over a black shirt stands indoors, time unknown."
cat (127).jpg,A woman wearing a face mask gently pets a cream-and-white cat resting on a wooden table in a sunlit room with scratching posts and an air purifier nearby.
fire_truck (265).jpg,A red-and-white fire truck numbered 40-6 stands parked on the road during a cloudy daytime.
m1_ppe (59).jpg,"The construction is underway with all protective equipment such as blue helmets, sunglasses, masks, and harnesses."
motorbike (329).png,A black delivery motorbike with a red cargo box is parked on a sidewalk as a taxi drives past on the street during the daytime.
pickup_truck (468).jpg,"An adult black man wearing a yellow short-sleeved t-shirt and grayish-brown pants with a sprayer tucked into them cleans the rear of a dark red pickup truck with two red cloths, while a yellow sign on the building behind reads ""CITIES CAR WASH."""
convertible (166).jpg,"A dark blue vintage-style convertible with chrome accents is parked on a stone driveway in front of a brick and stone house, captured from a front-left angle with soft daylight reflecting off its curved body and polished wheels."
bicycle (23).jpg,A woman riding a bicycle down a dirt road with a backpack on her back.
cat (432).jpg,A light-colored cat curls up on a chair.
fallen_person (251).jpg,"An elderly woman lies on a light-colored carpet, looking distressed and attempting to push herself up after a fall, with furniture and a window in the background."
m2_ppe (420).jpg,"A man in a suit and glasses is laughing while helping an older man put on an orange safety vest outdoors, surrounded by other people."
m3_ppe (259).jpg,"A smiling worker in an orange reflective vest with arms crossed, wearing a yellow helmet."
car (291).png,"At night, a green city bus drives through the intersection alongside several white sedans and a black Kakao T taxi."
walking_person (281).png,"A man wearing a white t-shirt and dark pants walks across a crosswalk at night, followed by a woman carrying shopping bags, while another person rides a bicycle on the sidewalk."
traffic_accident (379).jpg,"A silver vehicle overturned on the road, a blue vehicle in front, and a brick wall and a building behind it during the day."
uv (476).jpg,Row of white golf carts with tan seats is parked in a paved area next to a building surrounded by bright red flowers.
fuel_truck (67).jpg,Several white and blue 'YPF' fuel trucks are parked at a fuel station with a building in the background as multiple people walk on the pavement during a hazy daytime.
pickpocketing_person (167).jpg,Two adults at a pool - one in casual summer clothes with sandals off relaxes on a lounge chair while another hand reaches into a tan purse - on a sunny afternoon.
fallen_person (374).jpg,"An elderly man lies face down on the pavement while several people on foot and scooters observe him, suggesting a fall or medical incident on a street."
license_plate (250).jpg,"A black Ford vehicle is parked outdoors during daytime, displaying a white license plate marked as 37오 0766 beneath the Ford emblem and next to red taillight accents."
dog (83).jpg,A dog is climbing up the side of a building.
bird (32).jpg,A flock of pigeons groups together near a building during the daytime with three cows.
helicopter (97).jpg,"A white, blue-lined medium-sized helicopter with a four-leaf propeller, tailrotter and skid landing gear has two people on board, a cloudless sky, floating slightly above a tree-viewed landing site."
suv (99).jpg,"A silver SUV is parked on a street next to a playground with colorful slides, a white car, a black car, and several buildings visible during the daytime."
m6_ppe (210).jpg,A man wearing a white safety helmet and a yellow and orange safety harness stands with his back turned during the day.
crane_truck (111).jpg,A silver Hyundai Trago truck equipped with a red crane arm stands parked on a dirt lot during the daytime.
car (51).png,"At night, one woman in a white padded jacket and two men are walking up the alley, while one white compact car and one sedan are parked on the roadside."
license_plate (244).jpg,"A gray Audi SUV is shown indoors with its chrome grille reflecting the lights, displaying a white license plate marked as 363가 9716 on the front bumper."
cat (491).jpg,A gray and white cat is drinking water from a cat-shaped water fountain.
crane_truck (185).jpg,A white truck equipped with a red Unic crane arm stands parked on a paved lot during the daytime.
crane_truck (166).jpg,A white truck equipped with a yellow crane arm stands parked on the paved road during the daytime.
forklift (463).jpg,A silver and black Nissan TX forklift stands against a light blue gradient background during the daytime. 
forklift (493).jpg,"An adult male operates a yellow and black TEU forklift, loading pallets of bricks onto a gray truck trailer, which is attached to a blue truck cab, during the daytime. "
motorbike (225).jpg,An adult male wearing a black helmet and a riding jacket rides a silver motorbike on a street during the daytime.
excavator (309).jpg,"A yellow LIEBHERR excavator sits on an asphalt road with grass behind it, a power pylon in the left background, under an overcast daytime sky."
crane_truck (25).jpg,A yellow crane with a lattice boom lifts full of material from a barge on the river during the daytime.
convertible (479).jpg,"A dark open-top car rolls down a sun-drenched avenue where palm trees cast scattered shadows across the road, mingling with slow-moving traffic, cyclists, and motorbikes as the bright midday light glints off metal surfaces and warm-colored buildings in the background."
forklift (217).jpg,"An adult male operates a light tan forklift, lifting a white package in a large warehouse filled with numerous stacked boxes where other adult males are working during the daytime. "
m6_ppe (262).jpg,"A person wearing a light blue mask, light blue sanitary gown, and white latex gloves with both hands raised to head level looks at a person wearing a white sanitary gown, white mask, mint mask over the white mask, white sanitary gown, and glasses."
rv (275).jpg,A white RV with blue and grey accents parks in front of a large stadium. 
bird (322).jpg,A yellow tit stands on a fence during the daytime.
train (38).jpg,A long blue-and-cream freight train carries containers with nobody visible under cloudy skies.
police_car (212).jpg,A police officer in a yellow jacket stands on the side of the road next to a white police car.
sitting_person (233).jpg,A woman works with dough on a desk while another woman rests her head on a stuffed animal beside her phone.
jeep (2).jpg,"Jeep with camouflage-patterned 51G-35.41 number plates stop on the road, and trees, motorcycles, and trucks are visible."
m2_ppe (362).jpg,"wo workers wearing blue helmets, one with an orange safety vest and white gloves, are working with a laptop and machinery inside a factory."
train (402).jpg,A dark gray and yellow freight train sits idle with no people around in daytime.
bus (452).jpg,A silver 'Pacific' minibus with Bengali writing on its side travels in city traffic with several passengers visible inside.
train (154).jpg,A green-and-gray electric passenger train curves along the tracks with no people visible in daytime.
uv (165).jpg,A woman in a pink shirt focuses on putting a golf ball into the hole marked by a red flag on a bright green.
stealing_person (476).jpg,"A person wearing a black hoodie and jeans crouches by a decorative metal door, holding two packages."
m11_ppe (111).jpg,"Safety goggles, a blue coverall, a yellow rain poncho, an orange reflective safety shirt, yellow hard hats, black earmuffs, clear safety glasses, fabric work gloves, white mask, yellow rubber gloves an orange reflective vest, and black rain boots, insulation gloves are arranged."
fallen_person (343).jpg,"A young child with curly hair lies face down, eyes closed, on a blue speckled playground surface, dressed in a yellow striped shirt and green pants, appearing to be resting or sleeping."
limousine (269).jpg,A black Chrysler 300 stretch limousine is parked on a paved square with the Eiffel Tower visible in the background on a sunny daytime .
license_plate (329).jpg,"A silver Hyundai sedan is parked on a rainy roadside during daytime, displaying a white license plate with 26도 1506 while wet pavement and adjacent vehicles appear behind it."
concrete_truck (229).jpg,A white truck with a crane on the back is parked in front of a building.
police_car (55).jpg,A white Hyundai Sonata police car with the license plate '998거 1216' is parked on the highway shoulder as two adult male police officers stand beside it and point towards a sign during the daytime.
m10_ppe (34).jpg,"An adult male stands on railway tracks, touching his orange helmet while wearing an orange reflective vest, with several trains visible in the background under daylight conditions."
ship (351).jpeg,"A lone kayaker wearing a bright yellow jacket and white sun hat paddles a narrow blue kayak across smooth dark water, leaving gentle ripples behind."
sitting_person (242).jpg,Four individuals rest in chairs around a conference table in an office.
limousine (303).jpg,A suited adult male chauffeur stands posing next to a long white stretch limousine in front of a grand municipal building during the daytime .
tractor (437).jpg,"A yellow tractor with a red attachment works in a vast, green field under a bright blue sky dotted with fluffy white clouds."
walking_person (117).png,Young men wearing blue and green soccer uniforms walk across a green artificial turf field near a goal net during a daytime game.
pickup_truck (110).jpg,A black Mitsubishi pickup truck is angled to the right on a plain white background.
rickshaw (42).jpg,"A man in his mid-30s wearing glasses and a pink shirt points forward from a blue tuk-tuk, while a woman in her mid-20s wearing a pink shirt and white hat looks in the same direction during the golden hour."
suitcase (364).jpg,"In broad daylight, many people are dragging medium-sized black suitcases through the airport security checkpoint."
bus (371).jpg,"A blue Korean electric city bus, numbered 1127, is parked at a bus stop at Changwon National University in front of an orange city bus."
police_car (98).jpg,A white police car with blue and yellow stripes is parked on a city street.
forklift (382).jpg,"An adult male operates a yellow CAT forklift carrying boxes on a pallet, while another adult male pushes equipment nearby, and a white pickup truck is parked in the background during the daytime. "
m6_ppe (430).jpg,A man wearing a black and yellow safety harness stands with both arms spread horizontally.
jeep (22).jpg,"A yellow jeep stops on dusty ground, a dark green jeep on the left side of the car, a green mountain background."
m1_ppe (57).jpg,"The operator is showing a side view on the road with all protective equipment, including a safety helmet, sunglasses, mask and harness."
cat (449).jpg,A black cat with white whiskers sits beside a scratching post and looks forward.
license_plate (70).jpg,A silver vehicle displays a yellow license plate 경기 80배 2315 at night.
fuel_truck (399).jpg,"A white semi-truck with a white tanker, displaying various hazard signs and Arabic text, is driving on a multi-lane highway lined with tall billboards and streetlights during the daytime."
cat (267).jpg,A white and gray cat lies on a plaid blanket and looks forward.
crane_truck (364).jpg,A white Hino truck featuring a teal HKTC crane arm stands parked on a paved lot during the daytime.
smoke (31).jpg,Large amounts of dark smoke billow from a burning building with a minaret as a crowd of adults and young people gather to watch during the daytime.
uv (176).jpg,A green golf cart carrying golf bags parks on a sunny green fairway with a blurry autumn forest in the background.
uv (248).jpg,"Two women wearing orange skirts lean against a white golf cart and smile, holding golf clubs on a green course near an arched structure."
van (163).jpg,"A white Nissan van with a black license plate reading “WTL 6841” and the white lettering “BOLAT AUTO” on its front window is passing by a pillar with a protective guard, while a white car is visible moving in the adjacent lane."
pickup_truck (58).jpg,"A gold pickup truck with a white license plate stands on the road in a roofed parking lot, looking to the left."
car (386).png,"At night, a white SUV makes a turn at a busy city intersection filled with tall, brightly lit buildings and neon signs."
