filename,caption
bicycle (10).jpg,A driver in a black and white helmet rides a black and white motorbike on a paved road during the daytime. 
convertible (171).jpg,"A glossy, champagne-blue convertible sits low and sharp against a backdrop of rolling hills and rolling trees, its glossy surface catching the soft daylight while the chrome wheels and sharp front grille give it a"
ambulance (142).jpg,"A medium ambulance van with plate 7981234 is parked, no people visible. "
airplane (384).jpg,"A sleek white business jet, featuring the dark blue text 'Continental' on the forward fuselage and a large blue and white stylized logo on its tail, descends with its landing gear extended"
m7_ppe (337).jpg,"A young woman with dark hair wears a clear face shield with a white headband, time unknown. "
quad (321).jpg,A black and orange ATV with large knobby tires and a black seat sits parked on a concrete driveway in front of a white wall during the daytime. 
concrete_truck (183).jpg,A large yellow cement truck is parked on a dirt road. 
suitcase (206).jpg,Two adults are walking down stairs holding medium-sized suitcases. 
walking_person (250).png,A blue electric city bus with its taillights on is stopped at a red light at a busy Korean intersection at night as a man in a black t-shirt stands on the sidewalk. 
uv (483).jpg,A smiling woman in a white shirt and cap stands next to a green golf cart on a green course. 
rv (10).jpg,"A young woman with curly hair sits in a chair on a wooden deck overlooking a vast, green ocean under a clear blue sky. "
limousine (79).jpg,A yellow and black Honda Civic with its hood open is parked on a street next to a pile of garbage and a yellow car. 
license_plate (313).jpg,A black Kia vehicle displays a green license plate KA03 1250 during daytime. 
dog (447).jpg,A dog is standing on the water. 
m3_ppe (348).jpg,A worker in a reflective vest and helmet checks a tablet while a tablet and clipboard are placed in front of stacked shipping containers. 
ambulance (470).jpg,A large ambulance van shows plate 9981254; no people are visible. 
fighting_person (333).jpg,"During the daytime, an adult man wearing a red top and an adult man wearing a blue top and a red top stand facing each other while swinging their fists during a fight.  "
uv (280).jpg,"A golfer wearing a cap and a golf shirt stands on a green course, holding a golf club, with a golf cart visible behind him. "
sitting_person (443).jpg,People are sitting in the waiting room holding their suitcases. 
fuel_truck (424).jpg,A man wearing a bright yellow safety vest with reflective stripes stands with his arms crossed in front of a white tanker trailer with its hood open. 
van (113).jpg,"A white SUV drives through a brightly lit intersection at night, with a brightly lit KB Kookmin Bank building and a brightly lit McDonald's. "
helicopter (229).jpg,"A small helicopter with a white base and a red stripe running down the middle, with a two-blade propeller, a two-blade tail rotor, and skid landing gear, is flying over"
stealing_person (7).jpg,"A person wearing a black hoodie and a hoodie hat is standing next to a white car, holding a black bag. "
sitting_person (348).jpg,Three people are sleeping at their desks in an office setting. 
m9_ppe (163).jpg,"A person wearing light blue shoe covers, a light blue mask, and a white full-body protective suit is standing. "
crane_truck (109).jpg,A yellow crane operates on a barge floating on the river during the daytime. 
airplane (186).jpg,"Two airport security officers walk across the tarmac marked with red and yellow safety lines, with a white airplane and a blue airplane visible in the background. "
forklift (64).jpg,"An adult male operates a white and black TCM forklift, loading pallets of white boxes onto a grey and black flatbed truck during the daytime.  "
van (437).png,"In a black-and-white nighttime street, brick villas line the left, and a white-toned van is parked beside a row of brick houses. A man in a vest is standing"
m7_ppe (427).jpg,"A man in a white safety vest stands sideways, holding a neon yellow safety vest with one hand. "
m10_ppe (65).jpg,"A man wearing a white safety helmet, a yellow safety harness, and blue work clothes hangs with his back turned on a large rebar structure. "
fallen_person (201).jpg,"A person in a striped shirt and dark pants is sitting on a train holding a bag and a blue bag, with a bag in the back. "
airplane (62).jpg,"A white and blue Air France jet, featuring the blue text 'AIR FRANCE' on the forward fuselage and a large red and white 'AIR FRANCE' logo on the tail, taxis on"
m3_ppe (354).jpg,A diverse group of workers in safety vests and helmets review documents together. 
truck (491).jpg,"A white HYUNDAI excavator sits on a road with a traffic light in the foreground, a building in the right background, a building in the left background, under an overcast daytime sky"
limousine (267).jpg,A black stretch limousine is parked in a lot next to a large white building with a large red sign during the daytime . 
train (73).jpg,A green and brown freight train sits on the tracks with no people visible in daytime. 
convertible (248).jpg,"A red pickup truck shows its front-right angle on a road, with a white building and a yellow cone visible behind it, while a yellow-clad man in a yellow jacket and a white shirt"
m3_ppe (150).jpg,A worker in a blue helmet and vest is climbing a wind turbine. 
dog (202).jpg,A man and his dog are playing in the park. 
quad (81).jpg,"A young woman wearing a blue helmet and a white shirt drives a red all-terrain vehicle along a sandy river, passing a line of green trees and a tall metal fence during the daytime. "
m1_ppe (101).jpg,"Two people wearing black safety helmets, black sunglasses, and safety harnesses stand with their backs turned. "
jeep (164).jpg,"A bright red jeep Toyota's with white roof  number plate N 4633 MZ stops dusty ground, a blue Jeep and a person wearing a hat are walk near the red Jeep, many Je"
concrete_truck (393).jpg,A white truck with a cement mixer on the back is parked in front of a building. 
limousine (257).jpg,"A long black Hummer stretch limousine is parked in front of a large, historic brick building with a large clock tower in the background during the daytime . "
license_plate (341).jpg,"A gray Hyundai sedan is parked on a wet roadside during daytime, displaying a white license plate with 30라 3641, with raindrops visible on the wet pavement. "
quad (294).jpg,"A smiling young woman wearing a brown jacket and a black backpack drives a red all-terrain vehicle with a black canopy through a shallow stream, kicking up a cloud of dust against a backdrop of lush"
m7_ppe (83).jpg,A person with long dark hair and a grey t-shirt looks down while wearing a clear face shield. 
fallen_person (134).jpg,"A person in a white shirt and dark pants is lying face down on a wooden floor, with a bag nearby. "
recycling_truck (428).jpg,"A garbage truck is parked on the street with its back open, and a man is emptying the trash into the back of the truck. "
m11_ppe (28).jpg,"Adult men wear yellow earmuffs with black padding, transparent protective glasses, transparent protective glasses with gray filters, and black suspenders with black straps while adjusting wooden pieces indoors during daytime. "
m5_ppe (311).jpg,"A man in his 20s or 30s, wearing a black short-sleeved shirt, a yellow earmuffs, and yellow face protection gear, is holding the bottom of the face protection"
walking_person (487).png,"During the day, adult males in turquoise and blue sports uniforms play soccer on a green field. "
suitcase (346).jpg,A person wearing a hat and sunglasses is standing in front of a wooden table with a large white carrier. 
rickshaw (285).jpg,"An adult male driver wearing a black helmet, a yellow vest, and a blue shirt stands on a brick sidewalk next to a green and yellow building. "
car (378).png,"A man wearing a white t-shirt and dark pants walks across a crosswalk at night, followed by a woman in a black outfit. "
m1_ppe (116).jpg,"A person wearing a yellow safety helmet, black sunglasses, and a yellow safety harness with a blue line on the back is standing with their back turned. "
crane_truck (315).jpg,A yellow Dongfeng truck featuring a red Unic crane arm stands parked on a gravel lot during the daytime. 
pickup_truck (99).jpg,"A white pickup truck with a white license plate stands facing to the right on a paved road, with a white building and a white fence visible behind it. "
m7_ppe (288).jpg,"A man with a beard, wearing a white t-shirt and a clear face shield, looks to the side indoors. "
sitting_person (500).jpg,"A group of six people, including two seated at a table, drinks from a white wine-colored table with a table set up on a patterned carpet. "
car (409).png,"A white SUV drives through a city intersection at night, with a yellow minibus and a black car driving. "
stealing_person (198).jpg,"A man in a dark hoodie and jeans attempts to open a blue door with a crowbar, while a silver-haired man in a black hoodie and jeans attempts to lift the door handle with"
ship (6).jpg,"A light-blue tandem-axle motorboat with a white hull and a black stern is anchored on calm water, with a distant horizon and distant mountains visible in the background. "
m4_ppe (291).jpg,"A middle-aged man wearing a black mask, a gray shirt, jeans, and a blue safety harness stands looking at his feet in the daytime. "
sports_car (151).jpg,A sleek silver Viper sports car with its custom black and red accents and gull-wing doors sits parked on a dark asphalt surface under a bright daytime sky. 
m8_ppe (63).jpg,A woman with dark hair and a clear face shield looks to her right while wearing a clear face shield. 
m11_ppe (394).jpg,"During the day, an adult male wearing a white helmet, a blue mask, gray gloves, a red and yellow safety vest over a blue shirt, an orange life jacket, light gray pants, and"
fighting_person (382).jpg,"During the daytime, an adult man wearing a blue top and jeans is standing and fighting while grabbing the collar of another adult man wearing a white top and jeans who is lying on the ground.  "
m9_ppe (212).jpg,"A person wearing white shoe covers, a light blue mask, and a white full-body protective suit is standing indoors. "
m4_ppe (406).jpg,"An adult male wears black earmuffs with a black headband, clear protective glasses, and a red and blue striped shirt while standing indoors with both hands on the waist. "
cat (307).jpg,A black and white cat sits on a white blanket and looks forward. 
walking_person (13).png,"At night, a white BMW sedan is parked on the roadside while a person with a handbag walks up the alley. "
bird (473).jpg,A pair of grey sparrows stands on a tree branch in a tree looking to the left. 
suitcase (395).jpg,A small white carrier bag. 
jeep (472).jpg,"A Toyota's white SUV is parked in a lot with a yellow building in the background, a building in the background, steep mountains back ground. "
fallen_person (419).jpg,"A male soccer player in a blue uniform lies on the field, appearing to have fallen, while another player in a red uniform kneels and holds his head, and a crowd watches during a game."
pickup_truck (146).jpg,"A black pickup truck with a white license plate is seen from behind on the left side of a wide road, where shadows from buildings and trees are cast. "
holdingGun_person (207).jpg,"An adult man wearing a black long-sleeved T-shirt, black pants, black shoes, and glasses stands with a gun in his left hand and a gun in his right hand. "
walking_person (267).png,"At night, a man on a motorbike is crossing a street with a red light, while a black car waits at the crosswalk. "
m1_ppe (259).jpg,"A mannequin wearing a yellow safety helmet, black sunglasses, and a blue and orange safety harness stands with his back turned. "
uv (116).jpg,"A smiling man in a white shirt and tie drives a white golf cart across a green fairway, passing a green golf cart and a blue golf cart parked on the grass. "
m5_ppe (104).jpg,"A person wearing a black helmet, a black face shield, and a green safety harness is spraying paint onto a metal surface. "
recycling_truck (319).jpg,"A white truck with a large trailer drives on a dirt road, surrounded by green trees and grass. "
bus (237).jpg,A silver 'HANIF' Volvo coach bus with yellow and blue graphics is parked on a city street with a city skyline visible in the background during the daytime. 
road_roller (286).jpg,"A used yellow road roller with a smooth drum, designed for compacting asphalt surfaces, is parked on a paved road during the day, with an adult male in a high-visibility vest and a"
helicopter (390).jpg,"A small helicopter with a white base and a red stripe running down the middle, with a four-blade propeller, a fenestron-style tail rotor, and skid landing gear,"
car (253).png,A white Kia SUV with license plate 57자 3839 drives on a road at nighttime. 
fighting_person (412).jpg,"A child in a blue top and dark pants lies on the grass, appearing to be in pain with their legs raised, while another child in a blue top and dark pants kneels beside them and holds"
suv (426).jpg,"During the day, a black Kia sedan is parked on the roadside, with a white SUV and a black sedan parked nearby. "
fuel_truck (470).jpg,A white semi-truck is driving a large silver tanker trailer with a large red warning sign on a highway under a bright blue sky during the daytime. 
convertible (61).jpg,"A black and white racing car with the number 12 on its side speeds along a track, with a green grassy embankment in the background. "
fuel_truck (111).jpg,A male adult in a uniform is standing next to a white fuel tanker displaying the license plate 'HZ-098' and the number '9408' while another adult in a uniform stands nearby
crane_truck (283).jpg,A blue Thaco Ollin truck equipped with a red Unic crane arm stands parked on a paved surface during the daytime. 
forklift (284).jpg,"An adult male operates a red and black Clark forklift, lifting a large white container, while another adult male stands observing in a warehouse during the daytime.  "
m10_ppe (352).jpg,"A red and black Traction Hawk with a black grille, a red Unic crane, and a red and black safety lanyard is parked on a dirt surface during the daytime. "
fallen_person (458).jpg,A person wearing a red shirt and blue jeans is tugging at a fabric ball while another person wearing a white shirt and blue jeans is tugging at the same ball. 
airplane (279).jpg,"A white Airbus A340 airliner, featuring the dark blue text 'AIR FRANCE' on the forward fuselage and a blue tail with a red and white stripe, descends with its landing gear extended"
ship (406).jpeg,A massive white cruise ship with red funnels and a red funnel sits docked at a harbor during daytime with passengers visible on the balconies and a distant blue ocean. 
m3_ppe (353).jpg,A worker in a reflective vest and helmet checks a wind turbine with a tablet. 
bus (43).jpg,A dark purple and white 'HANIF' coach bus with the number 37 on its side is parked on a dirt lot with a few people in the background. 
walking_person (396).jpg,A man wearing a blue t-shirt and blue shorts rides a bicycle past a playground filled with many children and adults. 
pickup_truck (476).jpg,"A white pickup truck with a black license plate reading “WXF 622” is on a narrow street lined with buildings and trees, with a white car and a black car visible in"
cat (317).jpg,"A light-colored cat is drinking from the flowing stream of water flowing from the large, flowing fountain. "
bird (262).jpg,"A gray pigeon walks to the right on the right side in the shade below a building during the daytime, and another one walks to the right on the left side. "
sitting_person (385).jpg,An office worker sleeps at a desk in a modern office with cubicles and computers. 
van (190).jpg,"A white Toyota van with a black license plate reading “WJH 6203” is passing beside a white pillar guard, with a white pillar guard visible behind it. "
pickup_truck (423).jpg,"A white truck with a red license plate stands in front of a building with a sign that says ""HOTEL EXPRESS"". "
jeep (480).jpg,"A bright red jeep with a white roof  stops dusty ground in the daytime,  a store in the behind, a steep mountain background. "
license_plate (358).jpg,A silver Hyundai sedan displays a white license plate 06조 3315 under a clear daytime sky. 
m4_ppe (195).jpg,"A group of people wearing red helmets are standing on a wide paved road, with one person holding a red object. "
truck (350).jpg,"A white box truck with a black tarp-covered cargo bed is driving down a paved road, with a blue truck following behind it, and a person in a white shirt and blue jeans standing in"
dog (253).jpg,A woman is kneeling on a street with a dog. 
airplane (471).jpg,"A large white airplane with a blue stripe on its fuselage and a red stripe on its tail stands on a runway, with a grassy field visible in the background under a clear blue sky. "
suv (209).jpg,"A white SUV is parked on the street next to a building, with a white car and a black SUV in the background during the daytime. "
m4_ppe (157).jpg,"At a construction site, a man wearing a yellow safety helmet, work goggles, a yellow work vest, and a leather-like tool pouch at his waist is standing with tools inside. "
m11_ppe (375).jpg,"During the day, an adult man wearing a white safety helmet, a fluorescent yellow vest, a white mask, gloves with gray palms and white wrists, a fluorescent orange and black vest with a name tag"
m6_ppe (217).jpg,"A middle-aged man wearing a yellow safety helmet, a gray mask, and a red safety harness looks straight ahead. "
dog (353).jpg,A woman is walking a dog in a park. 
suv (177).jpg,A white Kia SUV is parked on the side of the road during the daytime. 
fire_truck (500).jpg,A fire truck with a mix of white and red colors is parked on the road at night. 
m8_ppe (173).jpg,"A man wearing a gray mask and a blue harness stands with one leg slightly bent and his back turned, holding a rope with one hand. "
bicycle (405).png,A street with a yellow line and a brick wall with a sign on it. 
sports_car (394).jpg,"A blue Ford GT40 coupe, featuring a white ""TOURMASTER"" license plate, sits parked on a paved surface with a person in a white shirt and blue jeans standing nearby during the"
police_car (217).jpg,A white Hyundai Sonata police car is driving down a street with a yellow sign on the side of the road. 
crane_truck (445).jpg,A white and red truck with its cargo bed raised is parked in front of a large building with red and white flags. 
m8_ppe (132).jpg,"Adult models wear neon yellow reflective vests posing for photos, time unknown. "
m2_ppe (89).jpg,"A construction worker in a yellow hard hat and safety vest stands with his back turned, holding a tablet. "
pickup_truck (258).jpg,"A black pickup truck with a white license plate is seen from behind on the left side of a wide road, where the lane lines are faint. "
train (137).jpg,A green freight train sits on the tracks with no people visible in daytime. 
forklift (194).jpg,"An adult male drives a red and black Toyota forklift, lifting a large cardboard box in a warehouse during the daytime.  "
m6_ppe (224).jpg,An adult man wearing a gray mask and a red and black safety harness with yellow accents stares straight ahead. 
m6_ppe (336).jpg,"A man wearing a white safety helmet, blue goggles, a white mask, gloves, and a white work uniform stands in a car repair shop with both arms raised beside his head. "
m11_ppe (131).jpg,"An adult man stands, wearing an orange reflective safety vest, in front of a white building with red and yellow signage during daytime. "
fire (245).png,"A large fire rages on a hillside, engulfing trees and a building. "
crane_truck (338).jpg,A white Hyundai HD320 truck equipped with a red Unic crane arm stands parked on the street during the daytime. 
limousine (164).jpg,A severely damaged car lies upside down on a road in front of a house during the daytime . 
bicycle (352).jpg,"A woman wearing a black and white striped shirt and black shorts is running on a red and white track, pulling a small white dog. "
pickpocketing_person (279).jpg,"In daylight outdoors, a black-gloved adult steals a wallet from a gray-jacketed adult’s handbag. "
taxi (16).jpg,A man wearing a yellow safety vest and a yellow and blue striped shirt stands next to a yellow car on a city street. 
fire (432).png,A large fire rages through a forest with flames licking the trees and a smoky smoky forest during the daytime. 
pickpocketing_person (278).jpg,"In daylight, a black-hooded adult steals a wallet from a gray-jacketed adult’s back pocket. "
tractor (371).jpg,"A red Mahindra tractor with a black front bumper and a black rear bumper is partially submerged in shallow water, with a white tanker and a red tractor visible in the background. "
sports_car (258).jpg,"A silver and green racing car with the number 98 and ""HANIF"" branding sits on a grassy field under a clear daytime sky. "
train (261).jpg,A red passenger train moves along the tracks with no people visible in daytime. 
dog (381).jpg,A woman is sitting on a snow-covered hill with her dog. 
pickup_truck (167).jpg,"A black pickup truck with a white license plate reading ""N/A"" is seen from behind on the left side of a wide road, with a person in a black shirt and blue jeans standing on"
taxi (437).jpg,A gray Hyundai sedan taxi stands on the road under cloudy daytime weather with no visible license plate. 
m11_ppe (69).jpg,"A person wearing a red hat, a blue shirt, and a white baseball cap is standing and looking at the camera in a wooded area. "
pickup_truck (422).jpg,A white Hyundai sedan taxi stops on the road at night with no visible brand or license plate. 
forklift (470).jpg,"A red and white safety cage stands in a brightly lit warehouse aisle, while a yellow and black forklift stands nearby.  "
suitcase (201).jpg,A large bag and a small suitcase. 
tractor (140).jpg,"A dark green tractor with large rear tires and a black tarp-covered trailer sits on a muddy, uneven terrain, with a green tractor visible in the background. "
pickup_truck (70).jpg,"A silver pickup truck with a white license plate stands angled to the right on a road, with a white building and a red sign visible behind it. "
ambulance (496).jpg,A medium ambulance van is parked with unreadable plate; no one is visible. 
fighting_person (4).jpg,An adult man wearing a blue short-sleeved shirt and an adult man wearing a white short-sleeved shirt stand facing each other while fighting.  
rickshaw (54).jpg,"A red and white tuk-tuk with a driver and passengers travels down a street, with a white car following behind, while a few people stand on the sidewalk in the background during the daytime"
ambulance (444).jpg,A medium ambulance van is parked with plate 9981224; no people are visible. 
van (154).jpg,"A van with a white body, a black license plate reading “WG 2692” and the words “MAY JESU” on its front window is passing through the"
quad (76).jpg,A male adult wearing a helmet and a female wearing a white shirt and black shorts pump water from a red and black pump into a white and blue bucket while standing next to a red and black ATV
airplane (371).jpg,"A white and blue Continental jet, featuring the dark blue text 'Continental' on the forward fuselage and a stylized 'Continental' logo on its tail, descends with its landing gear"
fire (14).png,A large fire rages through a forest with tall pine trees in the background during the daytime. 
m10_ppe (39).jpg,"During the daytime, an adult man wearing a yellow safety helmet, a blue mask, a yellow safety harness, and black gloves stands facing forward with both hands raised. "
tractor (394).jpg,A bright red Mahindra 275 DI XP PLUS tractor with a driver in a blue shirt and a red helmet sits in a grassy field with a green field in the background. 
truck (173).jpg,A white Hino 500 truck with license plate 29C-545.62 equipped with a red Unic crane arm stands parked in a lot with other trucks during the daytime. 
rickshaw (354).jpg,"A line of white and gray auto-rickshaws, with license plate KA03 1775, parks on a paved road next to a sidewalk during the daytime. "
convertible (209).jpg,"A bright turquoise convertible speeds along a winding mountain road, its smooth curves catching the soft daylight while the passengers relax in the open cabin and the open top create a relaxed yet playful atmosphere. "
m4_ppe (278).jpg,A young woman is wearing a white face mask. 
limousine (122).jpg,"An orange van with a black license plate reading “WXF 561” is parked on a street next to a building with a sign that says “Honey,” with"
police_car (148).jpg,A white police car is parked on the side of the road. 
fighting_person (296).jpg,"During the daytime, a young man wearing a white T-shirt and a young man wearing a blue T-shirt are fighting while grabbing each other’s bodies.  "
m2_ppe (26).jpg,Three workers wearing red and yellow helmets and blue and yellow safety vests are standing on a wooden floor with a wooden table and chairs. 
walking_person (433).png,"A person wearing a dark-colored padded jacket and dark pants walks up a narrow, sloping street at night, passing a parked white car. "
m1_ppe (314).jpg,A worker wearing a red harness is turning around in front of a white sofa and looking at the front. 
m3_ppe (139).jpg,A smiling female worker in a reflective vest and helmet smiling while holding a tablet. 
stealing_person (278).jpg,"A person wearing a hoodie and a hoodie hat spray paints a large, graffiti-covered wall with a red, blue, and white striped rag doll. "
pickpocketing_person (221).jpg,"Two adults, one in a black jacket and one in a gray hoodie, are on a street during the daytime as one reaches into the other’s bag. "
motorbike (217).jpg,An adult male wearing a white helmet rides a red motorbike with a child as a passenger during the daytime. 
m2_ppe (93).jpg,A group of people wearing red and yellow helmets are gathered outdoors at a construction site. 
forklift (135).jpg,A yellow bulldozer is parked in front of the building during the day. 
holdingGun_person (13).jpg,A black bird stands on the back of a brown bird and looks to the side. 
m2_ppe (129).jpg,A group of people wearing red helmets are standing outside at a construction site. 
uv (223).jpg,"An elderly man wearing a white shirt and a blue tie sits in a golf cart with his arms crossed, while an elderly woman in a white top and blue jeans sits beside him.  "
rv (120).jpg,A smiling woman in a white top and blue jeans walks past a white van parked on a grassy field during the daytime. 
train (231).jpg,A silver subway train is at platform while a worker checks the status of the cars in daytime. 
truck (196).jpg,"A dark green dump truck drives down a wide road lined with trees, while a silver car follows behind on the right. "
forklift (342).jpg,"An adult male operates a red forklift, lifting a large stack of boxes onto a pallet inside a warehouse during the daytime.  "
quad (426).jpg,A black and yellow TomRide ATV with knobby tires and a black seat sits parked on a concrete surface during the daytime. 
dog (377).jpg,A man is sitting on a bench with his dog. 
train (493).jpg,A passenger train with blue and yellow stripes moves along the tracks with nobody visible in daytime. 
taxi (295).jpg,A white Hyundai sedan taxi stops on the road with no visible license plate under a clear daytime sky. 
motorbike (125).jpg,An adult female wearing a black helmet and a black and white outfit rides a black motorbike on a dirt road during the daytime. 
tractor (460).jpg,A yellow snowplow truck with a blue trailer drives through a snowy street with a cityscape in the background. 
cat (283).jpg,A small tabby kitten is held by a person and held close to the face. 
m8_ppe (186).jpg,"A mannequin wearing a red safety harness stands upright and poses for a photo, time unknown. "
cat (127).jpg,"A child is using a stroller to assist a person with a stroller, with one person using a stroller. "
fire_truck (265).jpg,A red-and-white Rescue 40 fire truck drives along the road in daylight. 
m1_ppe (59).jpg,A worker wearing a white safety helmet and fluorescent yellow safety harness is standing on a metal grate platform with one leg slightly bent. 
motorbike (329).png,A black SUV is parked on a street with a yellow sign on the side of the road during the daytime. 
pickup_truck (468).jpg,"A man wearing a black cap, a black shirt, and a red vest stands in front of a red pickup truck with a black license plate reading “WXF 5721” and a"
convertible (166).jpg,"A bright turquoise classic convertible sits parked on a sunlit lawn, its chrome grille and polished body reflecting the warm glow of the surrounding trees while the polished wheels and polished floor create a calm"
bicycle (23).jpg,"A man wearing a white shirt and black pants walks away on a paved road, with a bicycle and a white van parked nearby. "
cat (432).jpg,A fluffy white cat with bright red eyes sits on a patterned rug and looks forward. 
fallen_person (251).jpg,"A woman in a light blue shirt and dark pants is sitting on a sofa with her eyes closed, looking down at her phone. "
m2_ppe (420).jpg,"During the day, an adult man wearing a red helmet, a gray mask, and a yellow safety vest stands facing forward with both hands raised. "
m3_ppe (259).jpg,A smiling worker in a yellow hard hat and safety vest holds a yellow railing with his back turned. 
car (291).png,"A white SUV drives through a Korean intersection at night, with a blue bus and a green bus visible in the background. "
walking_person (281).png,"A person wearing a white helmet is stopped at a red light on a city street at night, with other cars and a bus visible. "
traffic_accident (379).jpg,A black car is overturned on a city street in daytime with a red car behind it. 
uv (476).jpg,A white golf cart with a black seat is parked on a cobblestone path next to a white wall. 
fuel_truck (67).jpg,"A blue cargo truck with a black tarp-covered load is parked on the street next to a building, with a white truck and a black SUV visible in the background during the daytime. "
pickpocketing_person (167).jpg,A young adult woman smiles while holding a green plastic cup and a blue plastic cup in front of a white wall during the daytime. 
fallen_person (374).jpg,"A young man wearing a black helmet and a white shirt stands on a crosswalk next to a black car, holding a gun, while another person stands on the sidewalk next to him and a third person"
license_plate (250).jpg,"A black license plate marked as 37오 0766 is mounted on the rear of a black vehicle during daytime, with a large illuminated bush behind the vehicle and a large tree in the background."
dog (83).jpg,A dog is walking through a building. 
bird (32).jpg,A man is walking with a dog in the woods. 
helicopter (97).jpg,"A small helicopter with a white base and a red stripe in the middle, with a four-blade propeller, a fenestron-style tail rotor, and skid landing gear, is"
suv (99).jpg,A silver SUV is parked on a street next to a building during the daytime. 
m6_ppe (210).jpg,"A man wearing a white safety helmet, light blue mask, yellow safety harness, and blue waist belt raises one hand to his chest, slightly bows his head, and concentrates on the vehicle in front"
crane_truck (111).jpg,A white truck equipped with a red crane arm stands parked on the roadside during the daytime. 
car (51).png,"At night, a white compact car and a white car are parked on the roadside, and a man wearing a long dark coat walks up the alley. "
license_plate (244).jpg,"A black vehicle is parked outdoors in a clean, square design with chrome accents and a metal grille. "
cat (491).jpg,A fluffy white cat drinks from a clear plastic bowl. 
crane_truck (185).jpg,A white truck equipped with a red Unic crane arm stands parked on a paved lot during the daytime. 
crane_truck (166).jpg,A white Hyundai HD320 truck equipped with a yellow Soosan crane arm stands parked on the roadside during the daytime. 
forklift (463).jpg,An orange and black Toyota forklift stands on a concrete surface during the daytime.  
forklift (493).jpg,"An adult operates a yellow and black TEU forklift, loading a pallet of bricks onto a grey semi-trailer truck during the daytime.  "
motorbike (225).jpg,An adult male wearing a black helmet rides a motorbike with a child wearing a blue helmet on a street during the daytime. 
excavator (309).jpg,"A yellow Hyundai excavator is on asphalt ground with a building to its left and mountains behind it, all under a very cloudy daytime sky. "
crane_truck (25).jpg,A yellow crane with a red crane on its tail mounted on a barge dredges sand into a large yellow container during the daytime. 
convertible (479).jpg,A dark gray Kia SUV drives on a street lined with trees and buildings during the daytime. 
forklift (217).jpg,"An adult male operates a white and black forklift, lifting a large package in a warehouse, while other adult males in line stand observing during the daytime.  "
m6_ppe (262).jpg,"A person wearing blue gloves, white shoe covers, a light blue mask, safety goggles, and a white full-body protective suit is standing. "
rv (275).jpg,A white RV with a ladder on top is parked on the street.  
bird (322).jpg,"A red forklift is parked on a rocky surface during the daytime, with a person visible inside. "
train (38).jpg,A freight train with blue and red stripes moves along the tracks with no people visible in daytime. 
police_car (212).jpg,A white police car is driving down a highway with a blue and white striped section. 
sitting_person (233).jpg,A woman in a blue sweater and jeans sits at a red table while another woman in a pink sweater and blue jeans stands nearby with a phone. 
jeep (2).jpg,"A dark green Jeep with a black roof and a black license plate number plate KA03 1792 stops on a paved road, a person wearing a hat and sunglasses stands nearby, a large tree and"
m2_ppe (362).jpg,Two male workers are wearing blue helmets and safety glasses. 
train (402).jpg,A large yellow and black freight train sits idle with no people visible in daytime. 
bus (452).jpg,A black minibus with a red stripe on the front and a white license plate reading “WXF 6363” is driving down a city street. 
train (154).jpg,A green-and-yellow electric passenger train moves along the tracks with no people visible during daytime. 
uv (165).jpg,"A woman in a green shirt and blue jeans swings her green golf club at a green fairway, with a golf cart visible in the background. "
stealing_person (476).jpg,"A woman with long brown hair wearing a grey hoodie and a blue scarf sits on a wooden floor, looking at her phone. "
m11_ppe (111).jpg,"Yellow safety goggles, a yellow reflective safety vest, and a yellow safety harness, an adult man stands facing forward with both hands on his hips. "
fallen_person (343).jpg,"A young girl with curly hair wearing a red knit sweater and a blue denim jacket is falling backward onto a green carpet, with her eyes closed and one arm raised. "
limousine (269).jpg,"A long black stretch limousine is parked on a city street with a large, ornate building visible in the background under a clear blue sky . "
license_plate (329).jpg,"A white Kia sedan is parked on a wet roadside during daytime, displaying a white license plate with 32라 3641, with trash bags and a building visible in the background. "
concrete_truck (229).jpg,"A white recreational vehicle with a black cargo bed is parked in a lot next to a large white truck, with a large white building and a distant cityscape visible in the background during the daytime. "
police_car (55).jpg,A white police car is driving down a highway with a blue and white sign on the side. 
m10_ppe (34).jpg,"An adult male stands on a train platform next to a train, wearing an orange hard hat and an orange high-visibility vest, during the daytime. "
ship (351).jpeg,"A long, long gray-and-white kayak with a single paddle moves across calm blue water in daytime. "
sitting_person (242).jpg,"Four people are in an office space with a patterned carpet, with one person reclining in a chair while another rests their head on a desk, and a third person reclines in a chair."
limousine (303).jpg,A long white Lincoln MKT stretch limousine is parked in front of a large white Royal Palace building with many windows during the daytime . 
tractor (437).jpg,"A green tractor with a black trailer drives through a field of tall, harvested crops under a bright blue sky. "
walking_person (117).png,Several male soccer players wearing blue and light green uniforms walk across a green field during a game. 
pickup_truck (110).jpg,"A bright, 2-seater pickup truck with a white license plate and a black stripe on its side shows its right side on a plain white background. "
rickshaw (42).jpg,"A young adult male wears a yellow t-shirt and a blue t-shirt while holding a yellow umbrella and holding a phone, with a taxi parked nearby during the daytime. "
suitcase (364).jpg,A group of people are walking through a large airport terminal with luggage placed in front of them. 
bus (371).jpg,A blue and white 'HANIF' Hino bus with passengers inside drives past a red bus stop on a city street. 
police_car (98).jpg,A police car is parked on the side of the road with other cars. 
forklift (382).jpg,"An adult male drives a yellow and black TCM forklift, loading a large stack of wrapped boxes onto a truck trailer during the daytime.  "
m6_ppe (430).jpg,A mannequin wearing a yellow safety harness stands with its back turned. 
